Start,End,Open,High,Low,Close,Volume,Market Cap
31/07/2023,01/08/2023,29281.11,29496.64,29134.91,29225.93,34473874342,5.70307E+11
30/07/2023,31/07/2023,29352.92,29442.05,29105.61,29273.9,26527782640,5.69681E+11
29/07/2023,30/07/2023,29314.14,29397.16,29264.46,29356.22,33505804262,5.69973E+11
28/07/2023,29/07/2023,29223.13,29510.07,29126.05,29318.62,40630461680,5.68811E+11
27/07/2023,28/07/2023,29351.94,29555.75,29100.73,29209.65,40359155098,5.70513E+11
26/07/2023,27/07/2023,29228.92,29661.48,29131.02,29349.52,36684978219,5.69059E+11
25/07/2023,26/07/2023,29176.47,29330.03,29053.27,29242.03,46108542236,5.67065E+11
24/07/2023,25/07/2023,30083.78,30087.98,28945.6,29186.08,46518560675,5.71992E+11
23/07/2023,24/07/2023,29789.01,30293.98,29747.48,30060.75,36606729313,5.81913E+11
22/07/2023,23/07/2023,29928.99,29983.83,29666.39,29747.98,38410865689,5.80692E+11
21/07/2023,22/07/2023,29800.04,30033.23,29739.3,29907.92,47562439772,5.8022E+11
20/07/2023,21/07/2023,29912.65,30402.45,29666.01,29796.85,47908295011,5.82846E+11
19/07/2023,20/07/2023,29859.98,30186.26,29824.37,29932.56,49127238221,5.82425E+11
18/07/2023,19/07/2023,30137.98,30222.53,29690.01,29845.47,52366327830,5.81711E+11
17/07/2023,18/07/2023,30231.96,30326.33,29688.98,30158.01,41603914425,5.86192E+11
16/07/2023,17/07/2023,30284.33,30428.06,30119.99,30221.07,36815642791,5.88444E+11
15/07/2023,16/07/2023,30312.04,30367.38,30256.05,30275.68,56398543696,5.88792E+11
14/07/2023,15/07/2023,31449.98,31524.82,29921.99,30305.65,70743478140,6.02508E+11
13/07/2023,14/07/2023,30382.03,31706.1,30266.65,31446.3,55140363178,5.9663E+11
12/07/2023,13/07/2023,30623.87,30854.05,30246.39,30383.85,49193798708,5.94064E+11
11/07/2023,12/07/2023,30411.58,30744.04,30367.87,30621.56,55082664539,5.92579E+11
10/07/2023,11/07/2023,30160.66,30974.05,30017.17,30398.1,37039586821,5.87812E+11
09/07/2023,10/07/2023,30284.66,30388.05,30085.13,30164.49,30981638246,5.87722E+11
08/07/2023,09/07/2023,30339.11,30372.48,30056.53,30269.02,37162038664,5.86872E+11
07/07/2023,08/07/2023,29904.52,30410.86,29826.18,30320.04,56105326562,5.86172E+11
06/07/2023,07/07/2023,30506.77,31383.97,29949.46,29970.05,51010320012,5.92491E+11
05/07/2023,06/07/2023,30781.87,30871.37,30223.32,30502.92,40591508672,5.9409E+11
04/07/2023,05/07/2023,31148.88,31319.97,30679.97,30771.96,47297252078,6.01652E+11
03/07/2023,04/07/2023,30616.98,31332.23,30581.51,31154.04,48678782073,5.98522E+11
02/07/2023,03/07/2023,30591.71,30763.31,30263.48,30623.76,40401576624,5.92961E+11
01/07/2023,02/07/2023,30473.99,30633.95,30337.18,30589.05,60787752400,5.92434E+11
30/06/2023,01/07/2023,30445.96,31207.96,29868.71,30492.03,62614310901,5.93544E+11
29/06/2023,30/06/2023,30077.44,30774.94,30077.44,30459.1,50980130910,5.90215E+11
28/06/2023,29/06/2023,30692.45,30692.45,29992.58,30084.01,53570321008,5.88082E+11
27/06/2023,28/06/2023,30265.01,30967.27,30238.02,30709.78,55136086605,5.92493E+11
26/06/2023,27/06/2023,30462.68,30637.24,30010.62,30273.8,50540549431,5.877E+11
25/06/2023,26/06/2023,30527.39,31039.74,30311.24,30457.7,63108148386,5.94244E+11
24/06/2023,25/06/2023,30681.32,30787,30313.99,30540.55,62026836507,5.94264E+11
23/06/2023,24/06/2023,29887.61,31392.97,29853.89,30605.59,59627137330,5.88824E+11
22/06/2023,23/06/2023,29993.95,30474.35,29672.52,29903.56,68752955863,5.84251E+11
21/06/2023,22/06/2023,28300.69,30658.07,28260.92,30059.71,73009173802,5.6863E+11
20/06/2023,21/06/2023,26842.25,28371.02,26669.03,28371.02,57466425344,5.27833E+11
19/06/2023,20/06/2023,26341.31,26968.04,26327.58,26781.82,50484604861,5.14394E+11
18/06/2023,19/06/2023,26516.99,26650.68,26339.43,26339.43,44235157759,5.14477E+11
17/06/2023,18/06/2023,26323.02,26761.39,26195.36,26520.01,48909874801,5.13793E+11
16/06/2023,17/06/2023,25577.08,26446.78,25346.71,26342.59,46740197623,5.00194E+11
15/06/2023,16/06/2023,25129.87,25709.31,24876.67,25585.43,54687742282,4.87488E+11
14/06/2023,15/06/2023,25937.62,26046.27,24878.78,25119.91,41541284760,5.00964E+11
13/06/2023,14/06/2023,25905.22,26300.08,25760.04,25910.03,33776625527,5.04196E+11
12/06/2023,13/06/2023,25925.52,26081.61,25662.95,25887.59,30185723237,5.01836E+11
11/06/2023,12/06/2023,25841.23,26147.84,25676.59,25920.86,33005050374,5.0113E+11
10/06/2023,11/06/2023,26477.83,26500.5,25491.91,25842.84,35817729267,5.0098E+11
09/06/2023,10/06/2023,26498.65,26766.28,26325.91,26489.46,28810046996,5.14321E+11
08/06/2023,09/06/2023,26339.39,26762.75,26235.14,26493.46,38032640682,5.1328E+11
07/06/2023,08/06/2023,27228.42,27316.85,26141.01,26359.59,53761231440,5.17444E+11
06/06/2023,07/06/2023,25719.14,27278.06,25438.67,27200.04,65312954000,5.06197E+11
05/06/2023,06/06/2023,27118.77,27123.39,25447.67,25730.52,32867575805,5.12777E+11
04/06/2023,05/06/2023,27069.26,27384.43,26978.5,27104.41,20025947766,5.26692E+11
03/06/2023,04/06/2023,27242.63,27312.03,26953.53,27060.8,25349430520,5.26283E+11
02/06/2023,03/06/2023,26803.74,27282.22,26613.13,27232.85,35087665768,5.24612E+11
01/06/2023,02/06/2023,27210.4,27318.18,26675.26,26806.98,42554800304,5.21523E+11
31/05/2023,01/06/2023,27695.26,27801.93,26887.81,27225.77,43491511608,5.27401E+11
30/05/2023,31/05/2023,27736.42,28029.57,27606.93,27682.8,41474538362,5.38559E+11
29/05/2023,30/05/2023,28064.96,28414.86,27552.62,27742.37,44846635564,5.40159E+11
28/05/2023,29/05/2023,26854.22,28152.5,26789.26,28100.31,31845491761,5.2938E+11
27/05/2023,28/05/2023,26708.84,26856.33,26625.75,26850.79,33362464054,5.17942E+11
26/05/2023,27/05/2023,26473.75,26906.52,26346.46,26703.21,38658379623,5.15026E+11
25/05/2023,26/05/2023,26327.73,26545.21,25963.53,26474.02,44567095438,5.09747E+11
24/05/2023,25/05/2023,27222.41,27222.41,26114.01,26336.63,40737436097,5.15778E+11
23/05/2023,24/05/2023,26849.25,27428.93,26818.07,27222.75,40046492710,5.27655E+11
22/05/2023,23/05/2023,26747.74,27037.83,26550.6,26851.39,34482945420,5.19487E+11
21/05/2023,22/05/2023,27102.42,27243.28,26692.48,26751.47,27719241989,5.22699E+11
20/05/2023,21/05/2023,26887.36,27140.86,26830.22,27110.53,30302265352,5.21718E+11
19/05/2023,20/05/2023,26821.27,27075.81,26697.43,26866.88,41793335947,5.20525E+11
18/05/2023,19/05/2023,27402.25,27453.44,26486.01,26837.94,41573965977,5.2611E+11
17/05/2023,18/05/2023,27033.81,27454.75,26595.46,27402.68,37629253645,5.2326E+11
16/05/2023,17/05/2023,27158.66,27289.16,26891.41,27025.77,40497901164,5.24367E+11
15/05/2023,16/05/2023,26917.59,27613.4,26754.32,27192.17,37348844277,5.29319E+11
14/05/2023,15/05/2023,26785.6,27136.65,26676.47,26906.17,29639040681,5.20252E+11
13/05/2023,14/05/2023,26795.03,27001.34,26705.35,26789.06,40647617509,5.19334E+11
12/05/2023,13/05/2023,26968.6,27040.19,25954.76,26791.96,43744424344,5.13065E+11
11/05/2023,12/05/2023,27598.8,27598.8,26768.01,27002.28,44668385236,5.28179E+11
10/05/2023,11/05/2023,27629.96,28286.57,26961.57,27624.54,34700286570,5.36923E+11
09/05/2023,10/05/2023,27667.26,27793.76,27376.73,27636.66,34969252717,5.34424E+11
08/05/2023,09/05/2023,28417.98,28618.11,27302.45,27692.99,33614293269,5.40593E+11
07/05/2023,08/05/2023,28848.17,29083.71,28443.05,28443.05,40216391712,5.5917E+11
06/05/2023,07/05/2023,29505.92,29780.05,28448.22,28864.28,40344744907,5.63617E+11
05/05/2023,06/05/2023,28852.74,29644.95,28841.55,29529.67,43017299152,5.66599E+11
04/05/2023,05/05/2023,29022.13,29318.82,28699.19,28820.66,47257826843,5.61001E+11
03/05/2023,04/05/2023,28669.84,29029.98,28180.2,28998.8,41130373590,5.51948E+11
02/05/2023,03/05/2023,28067.12,28816.42,27922.17,28639.58,41539767592,5.46995E+11
01/05/2023,02/05/2023,29190.79,29327.75,27688.46,28084.46,42366560274,5.50316E+11
30/04/2023,01/05/2023,29230.49,29885.46,29096.96,29310.54,27347809353,5.67814E+11
29/04/2023,30/04/2023,29308.51,29425.02,29102.87,29216.77,35569645614,5.669E+11
28/04/2023,29/04/2023,29472.8,29554.57,28950.85,29327.11,53508501340,5.6768E+11
27/04/2023,28/04/2023,28415.25,29871.99,28396.49,29467.27,81413627959,5.64081E+11
26/04/2023,27/04/2023,28297.81,29965.49,27425.67,28376.59,56297075747,5.5803E+11
25/04/2023,26/04/2023,27521.63,28355.86,27228.11,28326.83,39732646598,5.32748E+11
24/04/2023,25/04/2023,27589.73,27967.05,27121.8,27529.2,35895796357,5.31935E+11
23/04/2023,24/04/2023,27818.83,27818.83,27400.17,27588.57,30210186537,5.33491E+11
22/04/2023,23/04/2023,27262.87,27853.24,27177.26,27820.65,47864133704,5.30552E+11
21/04/2023,22/04/2023,28240.35,28350.29,27219.2,27274.5,49218915740,5.40775E+11
20/04/2023,21/04/2023,28809.24,29049.45,28045.06,28267.17,53219109539,5.54542E+11
19/04/2023,20/04/2023,30380.05,30388.94,28688.75,28804.98,48529605626,5.72032E+11
18/04/2023,19/04/2023,29449.25,30433.47,29199.07,30366.57,39843195656,5.79365E+11
17/04/2023,18/04/2023,30307.41507,30307.818,29300.46929,29413.96,34544991066,5.74596E+11
16/04/2023,17/04/2023,30295.10993,30527.17137,30168.22514,30304.87458,23471438594,5.86318E+11
15/04/2023,16/04/2023,30467.8083,30516.7957,30248.08281,30297.83114,36823809590,5.87526E+11
14/04/2023,15/04/2023,30380.7126,30955.8686,30031.6626,30478.2924,48071259454,5.91562E+11
13/04/2023,14/04/2023,29883.2295,30503.8516,29859.8417,30359.5812,42898213070,5.84313E+11
12/04/2023,13/04/2023,30203.7818,30430.8475,29765.2501,29877.41774,44412758279,5.80001E+11
11/04/2023,12/04/2023,29661.4333,30442.47423,29594.4637,30230.0732,52751133604,5.82021E+11
10/04/2023,11/04/2023,28323.77217,29733.0392,28201.6388,29609.8284,32725716693,5.53009E+11
09/04/2023,10/04/2023,27938.3767,28477.6188,27816.61309,28321.8616,22993951733,5.41633E+11
08/04/2023,09/04/2023,27909.609,28144.54684,27859.966,27934.0372,23392038628,5.41207E+11
07/04/2023,08/04/2023,28033.8221,28097.962,27814.97206,27902.2577,28396556743,5.4013E+11
06/04/2023,07/04/2023,28174.1065,28174.1065,27763.8743,28019.7398,35275760576,5.41545E+11
05/04/2023,06/04/2023,28161.7377,28681.0547,27893.4447,28176.3891,36576587883,5.48141E+11
04/04/2023,05/04/2023,27807.76834,28405.3989,27695.2783,28149.6814,41025798293,5.42771E+11
03/04/2023,04/04/2023,28170.7772,28427.7346,27405.98121,27761.45867,36019258149,5.40997E+11
02/04/2023,03/04/2023,28452.74021,28515.9436,27879.0548,28188.1801,26115369180,5.46545E+11
01/04/2023,02/04/2023,28467.88285,28789.4078,28305.2465,28464.81402,36557108999,5.49875E+11
31/03/2023,01/04/2023,28028.48413,28614.0378,27663.05039,28467.19663,45077223851,5.45063E+11
30/03/2023,31/03/2023,28348.5437,29156.3807,27774.748,28031.5952,46258179086,5.48528E+11
29/03/2023,30/03/2023,27266.6718,28586.0011,27252.7029,28370.7692,42482154098,5.42796E+11
28/03/2023,29/03/2023,27131.2072,27446.1624,26676.9503,27259.2207,43061233764,5.2233E+11
27/03/2023,28/03/2023,27970.49883,28016.6155,26698.4797,27157.5701,34642356203,5.32355E+11
26/03/2023,27/03/2023,27493.601,28139.20798,27430.9137,27983.58903,27111362646,5.3664E+11
25/03/2023,26/03/2023,27450.90702,27747.3921,27183.6656,27464.6126,42315985685,5.31266E+11
24/03/2023,25/03/2023,28296.5687,28356.28282,27110.4536,27415.93409,48378495417,5.40178E+11
23/03/2023,24/03/2023,27261.75281,28619.4139,27156.7906,28318.2186,59835056100,5.3632E+11
22/03/2023,23/03/2023,28123.81235,28706.6413,26718.214,27273.8081,62381365931,5.41375E+11
21/03/2023,22/03/2023,27723.8116,28399.7677,27344.4061,28119.54921,75753121152,5.39484E+11
20/03/2023,21/03/2023,27960.5165,28431.5567,27167.99497,27688.0737,81159326336,5.37935E+11
19/03/2023,20/03/2023,26900.8707,28330.03813,26849.0627,27911.812,59951376540,5.29721E+11
18/03/2023,19/03/2023,27388.766,27635.6631,26820.13702,26891.62797,87183454009,5.2795E+11
17/03/2023,18/03/2023,24998.6655,27710.0166,24899.2568,27310.1766,84113368149,5.07748E+11
16/03/2023,17/03/2023,24286.70022,25107.0673,24182.3388,25011.182,92591547938,4.76135E+11
15/03/2023,16/03/2023,24694.4961,25026.9871,23970.29721,24276.66589,97610468466,4.75086E+11
14/03/2023,15/03/2023,24110.2102,26263.9676,24013.12302,24694.6951,94466753002,4.78478E+11
13/03/2023,14/03/2023,21996.35382,24342.77464,21828.19362,24063.56245,81743296620,4.43502E+11
12/03/2023,13/03/2023,20452.2228,21952.79781,20288.5161,21952.79781,44270891662,3.97881E+11
11/03/2023,12/03/2023,20152.93496,20633.2632,19806.0233,20494.9368,65553563733,3.90472E+11
10/03/2023,11/03/2023,20370.0069,20370.0069,19596.8698,20133.73982,71847249599,3.85553E+11
09/03/2023,10/03/2023,21704.00142,21802.77142,20216.5488,20355.8604,45238575975,4.13719E+11
08/03/2023,09/03/2023,22197.6588,22277.2811,21660.4812,21692.94463,47170430250,4.25863E+11
07/03/2023,08/03/2023,22402.4204,22501.16706,21988.52287,22195.0144,35188296875,4.29737E+11
06/03/2023,07/03/2023,22428.6582,22584.5227,22333.2367,22409.4946,27238556224,4.30778E+11
05/03/2023,06/03/2023,22347.03072,22609.38677,22265.291,22434.9936,24779491797,4.30827E+11
04/03/2023,05/03/2023,22354.893,22397.6782,22188.8327,22339.03801,31121925017,4.29117E+11
03/03/2023,04/03/2023,23466.6755,23466.6755,22190.8158,22333.7667,49445760676,4.30799E+11
02/03/2023,03/03/2023,23638.9824,23739.2218,23234.9795,23465.2689,41566999708,4.50217E+11
01/03/2023,02/03/2023,23126.84311,23867.99,23046.3779,23659.4001,43583459058,4.53363E+11
28/02/2023,01/03/2023,23495.24032,23579.3235,23065.74238,23139.07679,42623345223,4.4921E+11
27/02/2023,28/02/2023,23556.2553,23876.8245,23174.93017,23508.2647,37836599964,4.50622E+11
26/02/2023,27/02/2023,23164.8803,23657.08022,23068.1735,23531.2037,30763870151,4.46967E+11
25/02/2023,26/02/2023,23190.4354,23200.5083,22828.3886,23170.0132,43845686169,4.42895E+11
24/02/2023,25/02/2023,23938.3238,24105.2257,22959.57221,23197.7565,52740902471,4.54128E+11
23/02/2023,24/02/2023,24189.6192,24582.6995,23674.5002,23949.1025,58942510066,4.6364E+11
22/02/2023,23/02/2023,24453.2537,24466.1821,23611.2474,24192.9805,68682894492,4.6152E+11
21/02/2023,22/02/2023,24840.3916,25099.5248,24175.3831,24426.1719,56920857216,4.74555E+11
20/02/2023,21/02/2023,24295.4446,25051.76752,23907.48416,24797.2219,57637586702,4.73849E+11
19/02/2023,20/02/2023,24632.5653,25115.7876,24323.5789,24332.2815,39183466297,4.73531E+11
18/02/2023,19/02/2023,24566.9638,24816.00713,24458.9452,24644.0369,77159018994,4.72949E+11
17/02/2023,18/02/2023,23549.9584,24978.7723,23540.3108,24558.3155,90976381554,4.61494E+11
16/02/2023,17/02/2023,24331.04759,25188.2965,23531.7304,23531.7304,86355573589,4.72944E+11
15/02/2023,16/02/2023,22202.6563,24324.46403,22058.06124,24324.46403,74461915526,4.36287E+11
14/02/2023,15/02/2023,21773.52817,22263.51499,21611.94293,22200.0306,68706157127,4.20778E+11
13/02/2023,14/02/2023,21784.9464,21884.0971,21435.23949,21810.99049,61574705934,4.1659E+11
12/02/2023,13/02/2023,21864.4863,22087.18786,21676.75867,21753.75323,48142213404,4.20085E+11
11/02/2023,12/02/2023,21635.5236,21889.2509,21609.124,21865.7753,69262238052,4.16995E+11
10/02/2023,11/02/2023,21788.52851,21933.0975,21488.4665,21648.2846,98156502357,4.18381E+11
09/02/2023,10/02/2023,22961.8383,22984.0285,21754.61261,21799.18211,85459684181,4.33062E+11
08/02/2023,09/02/2023,23251.8694,23373.521,22719.144,22949.2132,78220219463,4.43883E+11
07/02/2023,08/02/2023,22756.372,23322.6114,22756.372,23261.2186,73192527388,4.41665E+11
06/02/2023,07/02/2023,22931.35882,23145.1318,22670.6895,22747.465,64529839445,4.40156E+11
05/02/2023,06/02/2023,23324.6017,23427.10098,22838.9586,22938.18469,50759004587,4.45705E+11
04/02/2023,05/02/2023,23431.6868,23565.3339,23282.52298,23315.8076,68664568348,4.49441E+11
03/02/2023,04/02/2023,23468.9785,23685.8328,23272.5314,23429.76,90857177060,4.51136E+11
02/02/2023,03/02/2023,23719.3791,24244.3654,23427.4962,23484.9488,95457905636,4.57607E+11
01/02/2023,02/02/2023,23130.9161,23767.4245,22826.0582,23706.0643,70420783232,4.4514E+11
31/01/2023,01/02/2023,22833.314,23223.475,22744.93,23153.2004,74707896121,4.41278E+11
30/01/2023,31/01/2023,23749.461,23786.6488,22672.98673,22814.4792,79832137387,4.47342E+11
29/01/2023,30/01/2023,23024.957,23926.159,22980.0444,23775.9829,60729082837,4.50311E+11
28/01/2023,29/01/2023,23071.4588,23180.18846,22896.0926,23007.4396,62781856583,4.42401E+11
27/01/2023,28/01/2023,23018.1861,23408.25482,22630.0293,23051.2708,74589340814,4.41867E+11
26/01/2023,27/01/2023,23075.99594,23241.72719,22890.2856,23007.8352,94982498162,4.43278E+11
25/01/2023,26/01/2023,22633.85278,23718.1854,22366.5718,23125.7229,82625725355,4.36292E+11
24/01/2023,25/01/2023,22917.8383,23150.6889,22569.1259,22614.65844,79571624078,4.41264E+11
23/01/2023,24/01/2023,22717.532,23139.66022,22667.965,22944.9201,73343525504,4.38705E+11
22/01/2023,23/01/2023,22777.8509,23052.145,22368.6486,22723.9532,79716701625,4.38228E+11
21/01/2023,22/01/2023,22667.3593,23304.14817,22506.41638,22751.6074,1.01034E+11,4.39682E+11
20/01/2023,21/01/2023,21074.94553,22687.3555,20919.9508,22665.7507,64447751467,4.09361E+11
19/01/2023,20/01/2023,20669.59581,21157.11993,20666.8001,21082.0582,77983080988,4.00658E+11
18/01/2023,19/01/2023,21136.70788,21549.6846,20545.96973,20686.51042,58478858169,4.05901E+11
17/01/2023,18/01/2023,21183.01845,21443.70273,20959.50244,21157.18961,51515154112,4.07282E+11
16/01/2023,17/01/2023,20874.78748,21410.3251,20728.0661,21171.04828,60636932850,4.04249E+11
15/01/2023,16/01/2023,20951.2141,20995.26723,20577.7361,20856.05839,63212388594,3.99291E+11
14/01/2023,15/01/2023,19921.96716,21149.5971,19921.96716,20983.9756,1.05422E+11,4.00016E+11
13/01/2023,14/01/2023,18851.0079,19975.9469,18732.6096,19913.72947,81808386802,3.66524E+11
12/01/2023,13/01/2023,17943.63093,19028.6547,17924.50069,18858.6646,72766611570,3.52447E+11
11/01/2023,12/01/2023,17439.74515,17939.3625,17333.66686,17939.3625,43812401707,3.35425E+11
10/01/2023,11/01/2023,17179.14283,17487.8535,17159.3098,17435.75165,45095406948,3.32211E+11
09/01/2023,10/01/2023,17114.08109,17390.39293,17114.08109,17194.77873,40370843456,3.3123E+11
08/01/2023,09/01/2023,16943.76168,17070.57451,16919.17723,17070.57451,21776089963,3.25635E+11
07/01/2023,08/01/2023,16951.15832,16974.4015,16909.74677,16944.5396,34306384469,3.25462E+11
06/01/2023,07/01/2023,16831.1192,17005.49708,16707.85103,16953.97207,34958072839,3.23401E+11
05/01/2023,06/01/2023,16852.13279,16877.1266,16781.4648,16828.8464,38960056725,3.23447E+11
04/01/2023,05/01/2023,16674.5087,16973.38119,16658.43394,16857.28271,39384163470,3.23386E+11
03/01/2023,04/01/2023,16673.74875,16763.44729,16616.63238,16675.90904,29648327502,3.20717E+11
02/01/2023,03/01/2023,16617.2544,16758.52531,16560.09073,16677.44994,24859666802,3.20706E+11
01/01/2023,02/01/2023,16537.4542,16621.1651,16507.3906,16607.06946,23508784398,3.18167E+11
31/12/2022,01/01/2023,16608.07087,16632.8997,16495.87373,16538.3479,34065336177,3.18391E+11
30/12/2022,31/12/2022,16636.99312,16639.84355,16379.5325,16603.75195,36451566841,3.18011E+11
29/12/2022,30/12/2022,16547.53492,16655.07028,16503.1955,16641.44486,41785365276,3.1883E+11
28/12/2022,29/12/2022,16706.2494,16762.0146,16488.7629,16549.98327,38602978212,3.19714E+11
27/12/2022,28/12/2022,16919.82303,16963.00298,16631.43,16706.45971,31444051214,3.22923E+11
26/12/2022,27/12/2022,16832.92337,16911.64997,16804.83979,16908.94843,26543512370,3.23775E+11
25/12/2022,26/12/2022,16836.196,16849.6872,16739.6511,16829.9184,21982382836,3.23159E+11
24/12/2022,25/12/2022,16779.5308,16853.5422,16779.5308,16833.8821,20626954276,3.23407E+11
23/12/2022,24/12/2022,16819.7954,16903.32652,16772.50272,16780.46368,35636481444,3.23385E+11
22/12/2022,23/12/2022,16818.78091,16859.2589,16572.0123,16822.06214,33312386965,3.22423E+11
21/12/2022,22/12/2022,16901.38001,16921.02808,16740.439,16806.4165,42938911495,3.23371E+11
20/12/2022,21/12/2022,16441.86651,16994.6028,16408.6775,16902.54219,50421339947,3.22616E+11
19/12/2022,20/12/2022,16741.11829,16801.15008,16366.3141,16424.79671,29555712498,3.2048E+11
18/12/2022,19/12/2022,16779.0901,16820.63769,16677.74537,16750.76581,25538438677,3.21548E+11
17/12/2022,18/12/2022,16636.47029,16785.8923,16594.00093,16785.8923,46630829170,3.20863E+11
16/12/2022,17/12/2022,17358.52252,17513.9378,16529.29736,16608.4932,47661468459,3.28532E+11
15/12/2022,16/12/2022,17794.87527,17843.0862,17306.06562,17339.45827,56261667200,3.37849E+11
14/12/2022,15/12/2022,17779.86762,18329.45017,17710.38765,17799.16897,53775197070,3.43459E+11
13/12/2022,14/12/2022,17202.4905,17932.4687,17097.2124,17766.35055,41107035769,3.35677E+11
12/12/2022,13/12/2022,17089.44609,17220.81454,16882.27289,17220.81454,27210991609,3.26657E+11
11/12/2022,12/12/2022,17129.86355,17253.1914,17080.09215,17091.91654,19589911019,3.29675E+11
10/12/2022,11/12/2022,17128.16109,17216.17461,17105.50512,17114.34059,25743383676,3.29719E+11
09/12/2022,10/12/2022,17226.67597,17272.18749,17081.5468,17123.38673,34491913202,3.30279E+11
08/12/2022,09/12/2022,16835.04924,17290.3,16791.27889,17254.8416,31326142821,3.25364E+11
07/12/2022,08/12/2022,17089.81611,17096.3844,16746.3916,16838.04747,33628606812,3.24422E+11
06/12/2022,07/12/2022,16967.68378,17101.71347,16925.2251,17088.37612,33312994596,3.26627E+11
05/12/2022,06/12/2022,17112.09583,17391.96734,16884.1888,16959.33606,33310234567,3.29966E+11
04/12/2022,05/12/2022,16880.83041,17144.10055,16880.83041,17130.16533,25946687019,3.26979E+11
03/12/2022,04/12/2022,17092.1973,17122.7858,16876.10583,16903.72363,28422679969,3.26145E+11
02/12/2022,03/12/2022,16972.46462,17088.9091,16862.76796,17088.4265,33498051231,3.25967E+11
01/12/2022,02/12/2022,17165.41157,17214.3263,16883.1711,16956.1893,38788974492,3.27771E+11
30/11/2022,01/12/2022,16438.7456,17212.89826,16438.7456,17188.63468,44743059371,3.24787E+11
29/11/2022,30/11/2022,16213.3896,16522.97747,16111.2497,16436.1924,52776387684,3.1542E+11
28/11/2022,29/11/2022,16425.21291,16481.7679,16044.1124,16212.40325,44930760967,3.11557E+11
27/11/2022,28/11/2022,16457.25328,16593.45956,16419.0214,16432.36462,35423221803,3.17876E+11
26/11/2022,27/11/2022,16513.9287,16683.87487,16415.61993,16461.19452,39602744661,3.18241E+11
25/11/2022,26/11/2022,16609.3759,16609.3759,16371.8691,16511.91128,40539647986,3.1686E+11
24/11/2022,25/11/2022,16624.7795,16779.3432,16474.39258,16597.7313,51316136348,3.18979E+11
23/11/2022,24/11/2022,16221.67,16652.2104,16167.2766,16615.2292,54191750386,3.16452E+11
22/11/2022,23/11/2022,15781.03008,16260.7217,15666.2745,16174.9574,58615626724,3.06392E+11
21/11/2022,22/11/2022,16286.8064,16286.8064,15598.4951,15779.9717,50201276580,3.08166E+11
20/11/2022,21/11/2022,16704.48043,16746.2736,16248.1492,16291.4477,28445975204,3.18715E+11
19/11/2022,20/11/2022,16704.6214,16807.0579,16565.157,16715.83859,33337255479,3.19762E+11
18/11/2022,19/11/2022,16692.92278,16953.88897,16561.0259,16711.14178,47289260011,3.21561E+11
17/11/2022,18/11/2022,16670.39512,16728.65601,16448.1626,16690.88953,51656804096,3.19059E+11
16/11/2022,17/11/2022,16898.2358,16988.2412,16414.32076,16673.50771,57818172615,3.20803E+11
15/11/2022,16/11/2022,16614.28715,17086.6912,16555.1515,16894.9265,68872354802,3.22603E+11
14/11/2022,15/11/2022,16331.35218,17151.97426,15838.3193,16630.63746,64554331975,3.15537E+11
13/11/2022,14/11/2022,16800.9926,16933.5745,16272.7358,16349.9976,39952276053,3.1912E+11
12/11/2022,13/11/2022,17047.8221,17068.2517,16639.61702,16802.1943,68135292658,3.22974E+11
11/11/2022,12/11/2022,17592.6207,17675.2616,16453.91913,17104.1984,1.08608E+11,3.2804E+11
10/11/2022,11/11/2022,15897.5166,18179.29557,15866.93178,17590.41467,1.54013E+11,3.25301E+11
09/11/2022,10/11/2022,18545.16182,18566.71676,15652.5911,15789.34242,1.64641E+11,3.35837E+11
08/11/2022,09/11/2022,20590.7499,20657.6234,17641.1588,18528.52093,1.16086E+11,3.74846E+11
07/11/2022,08/11/2022,20918.1723,21042.8703,20447.2795,20591.7459,75255069696,3.98071E+11
06/11/2022,07/11/2022,21302.3297,21350.9881,20913.0539,20913.0539,54828288043,4.06627E+11
05/11/2022,06/11/2022,21145.628,21461.07944,21095.7603,21281.5851,93930901874,4.08857E+11
04/11/2022,05/11/2022,20205.27906,21213.06458,20190.88843,21156.078,86139251797,3.9675E+11
03/11/2022,04/11/2022,20150.54441,20376.98663,20063.3165,20208.59651,89252131698,3.88201E+11
02/11/2022,03/11/2022,20481.979,20732.0272,20073.87548,20151.52308,69104918002,3.91181E+11
01/11/2022,02/11/2022,20495.70599,20650.43872,20374.12953,20481.5549,75086343467,3.9298E+11
31/10/2022,01/11/2022,20620.8161,20806.8788,20290.12864,20504.46023,63533875356,3.9305E+11
30/10/2022,31/10/2022,20809.80881,20910.0964,20520.35815,20621.7479,64733978709,3.9708E+11
29/10/2022,30/10/2022,20595.37894,21003.55731,20563.937,20811.98837,78150625138,3.9821E+11
28/10/2022,29/10/2022,20292.40585,20733.95162,20074.037,20608.2579,86808559758,3.90706E+11
27/10/2022,28/10/2022,20766.80989,20860.75336,20249.7547,20283.97975,97985674212,3.95222E+11
26/10/2022,27/10/2022,20081.82064,20943.08464,20065.93368,20754.02397,1.11642E+11,3.93581E+11
25/10/2022,26/10/2022,19330.2129,20388.4725,19252.5634,20110.87556,62423042788,3.75486E+11
24/10/2022,25/10/2022,19564.5146,19578.3784,19191.1109,19335.3937,57568925284,3.709E+11
23/10/2022,24/10/2022,19203.7979,19669.50723,19112.1147,19548.7249,29334480682,3.69184E+11
